site_clean	country_clean	most_frequent_note	realm	lot_habitat	elevation	Latitude_clean	Longitude_clean	collection_start_date_clean	collection_end_date_clean	wetlands	NDVI	NDVI_year_max	NDVI_year_min	NDVI_year_avg	wildareas_human_footpr	hfp	population_density	night_light	temperature_2m	temperature_2m_min	temperature_2m_max	dewpoint_temperature_2m	relative_humidity	vpd	wind_speed	wind_direction	total_precipitation_sum	skin_reservoir_content	surface_solar_radiation_downwards_sum	temperature_2m_anml	relative_humidity_anml	temperature_2m_min_anml	temperature_2m_max_anml	wind_speed_anml	total_precipitation_sum_anml	surface_solar_radiation_downwards_sum_anml	wind_direction_rad	u_wind	v_wind	u_wind_anml	v_wind_anml	temperature_2m_year_avg	temperature_2m_min_year_avg	temperature_2m_max_year_avg	dewpoint_temperature_2m_year_avg	relative_humidity_year_avg	vpd_year_avg	wind_speed_year_avg	wind_direction_year_avg	total_precipitation_sum_year_avg	skin_reservoir_content_year_avg	surface_solar_radiation_downwards_sum_year_avg	temperature_2m_anml_year_avg	relative_humidity_anml_year_avg	temperature_2m_min_anml_year_avg	temperature_2m_max_anml_year_avg	wind_speed_anml_year_avg	total_precipitation_sum_anml_year_avg	surface_solar_radiation_downwards_sum_anml_year_avg	wind_speed_year_avg_tr	wind_speed_anml_year_avg_tr	Terra_aet	Terra_def	Terra_pdsi	Terra_pet	Terra_pr	Terra_ro	Terra_soil	Terra_srad	Terra_swe	Terra_tmmn	Terra_tmmx	Terra_vap	Terra_vpd	Terra_vs	Terra_month_year_avg	Terra_aet_year_avg	Terra_def_year_avg	Terra_pdsi_year_avg	Terra_pet_year_avg	Terra_pr_year_avg	Terra_ro_year_avg	Terra_soil_year_avg	Terra_srad_year_avg	Terra_swe_year_avg	Terra_tmmn_year_avg	Terra_tmmx_year_avg	Terra_vap_year_avg	Terra_vpd_year_avg	Terra_vs_year_avg	n	y	combined_traps	trap_damaged	Latitude	Longitude	yday	yday_adj	month	week	week_adj	year	collection_days	kg_code	zone	alphaFisher	alphaPoly	site
CAN|NE05_361|JAS_M1	Canada	NA	Nearctic	NA	1058	52.86699	-118.07657	2012-06-06	2012-06-13	0	636	725	153	446.91256830601094	32	38	89.3	22.8	4.62125	1.1937499999999999	9.58125	1.8975	82.97375	0.1498125	0.8299117581427891	241.75	12.01	0.38125	17989112	-2.63625	11.25125	-0.785	-3.05375	0.09466134972819544	8.1575	-4999909.5	4.219333466696291	-0.4755761860813003	-0.6801329410755075	-0.08798137407330832	-0.03492919908237688	-1.2871780821917809	-5.19386301369863	3.496931506849315	-5.4813972602739724	74.22775342465754	0.20905369863013698	1.0844657534246576	197.0082191780822	2.823178082191781	0.24975342465753425	13330212.39270722	0.0776986301369863	0.6198904109589041	0.2683835616438356	-0.08084931506849315	-0.03334246575342466	0.3782739726027397	-215843.23287671234	0.8957521147942368	0.11661247077896021	100.2	0	-1.08	100.2	113	6	21.4	206.7	0	6.800000000000001	17.400000000000002	0.8210000000000001	0.67	2	6.5	26.09166666666667	22.225	-2.339166666666667	49.075	31.166666666666668	3.0833333333333335	14.716666666666667	137.00833333333333	18.666666666666668	-2.533333333333333	9.266666666666667	0.528	0.465	1.6883333333333332	1045	256	FALSE	FALSE	52.86699	-118.07657	158	158	6	23	23	2012	7	Dfc	Continental	107.86523885760077	4.789510096837189	NE05_361
CAN|NE05_361|JAS_M1	Canada	NA	Nearctic	NA	1058	52.86699	-118.07657	2012-06-20	2012-06-27	0	674	725	153	446.91256830601094	32	38	89.3	22.8	9.32875	3.2825	14.7575	4.375	71.86375	0.3309625	0.44590635276017404	162.875	1.9025	0.18875	22357419	-0.795	3.36875	-1.1175	-0.8375	0.19875480257946368	-1.5862500000000002	-1064026.875	2.842705019185764	-0.3992955183452481	-0.1984831591376971	-0.023293079995056015	-0.19738516654689506	-1.2871780821917809	-5.19386301369863	3.496931506849315	-5.4813972602739724	74.22775342465754	0.20905369863013698	1.0844657534246576	197.0082191780822	2.823178082191781	0.24975342465753425	13330212.39270722	0.0776986301369863	0.6198904109589041	0.2683835616438356	-0.08084931506849315	-0.03334246575342466	0.3782739726027397	-215843.23287671234	0.8957521147942368	0.11661247077896021	100.2	0	-1.08	100.2	113	6	21.4	206.7	0	6.800000000000001	17.400000000000002	0.8210000000000001	0.67	2	6.5	26.09166666666667	22.225	-2.339166666666667	49.075	31.166666666666668	3.0833333333333335	14.716666666666667	137.00833333333333	18.666666666666668	-2.533333333333333	9.266666666666667	0.528	0.465	1.6883333333333332	1484	570	FALSE	FALSE	52.86699	-118.07657	172	172	6	25	25	2012	7	Dfc	Continental	338.210162790924	11.197744967858968	NE05_361
CAN|NE05_361|JAS_M1	Canada	NA	Nearctic	NA	1058	52.86699	-118.07657	2012-07-04	2012-07-11	0	706	725	153	446.91256830601094	32	38	89.3	22.8	14.14	7.3675	19.86	5.355	57.43	0.7858875	1.0793593188828832	213	2.0825	0.06875	25484425	2.72875	-11.90375	1.45625	2.8962499999999998	0.10670352345321085	-2.6	3407887.25	3.7175513067479216	-0.8991968036613062	-0.5970440917927349	-0.08445530397830898	-0.06521459612127753	-1.2871780821917809	-5.19386301369863	3.496931506849315	-5.4813972602739724	74.22775342465754	0.20905369863013698	1.0844657534246576	197.0082191780822	2.823178082191781	0.24975342465753425	13330212.39270722	0.0776986301369863	0.6198904109589041	0.2683835616438356	-0.08084931506849315	-0.03334246575342466	0.3782739726027397	-215843.23287671234	0.8957521147942368	0.11661247077896021	68.10000000000001	56.900000000000006	2.68	125	62	3	12.3	240.2	0	8.5	23.4	1.028	0.97	1.66	6.5	26.09166666666667	22.225	-2.339166666666667	49.075	31.166666666666668	3.0833333333333335	14.716666666666667	137.00833333333333	18.666666666666668	-2.533333333333333	9.266666666666667	0.528	0.465	1.6883333333333332	2240	746	FALSE	FALSE	52.86699	-118.07657	186	186	7	27	27	2012	7	Dfc	Continental	391.1584457281522	10.71769521640116	NE05_361
CAN|NE05_361|JAS_M1	Canada	NA	Nearctic	NA	1058	52.86699	-118.07657	2012-07-19	2012-07-25	0	711	725	153	446.91256830601094	32	38	89.3	22.8	13.17142857142857	8.86	18.604285714285716	8.76	75.66857142857143	0.39215714285714287	0.5299016173909807	173.85714285714286	9.855714285714285	0.18714285714285714	17443283.14285714	0.09142857142857143	9.508571428571429	1.5842857142857143	-0.16857142857142865	0.11693357733207646	6.568571428571428	-4922266.714285715	3.0343795709672845	-0.385662339719074	-0.36340099592046643	-0.0068509987588358506	-0.11673270888522692	-1.2871780821917809	-5.19386301369863	3.496931506849315	-5.4813972602739724	74.22775342465754	0.20905369863013698	1.0844657534246576	197.0082191780822	2.823178082191781	0.24975342465753425	13330212.39270722	0.0776986301369863	0.6198904109589041	0.2683835616438356	-0.08084931506849315	-0.03334246575342466	0.3782739726027397	-215843.23287671234	0.8957521147942368	0.11661247077896021	68.10000000000001	56.900000000000006	2.68	125	62	3	12.3	240.2	0	8.5	23.4	1.028	0.97	1.66	6.5	26.09166666666667	22.225	-2.339166666666667	49.075	31.166666666666668	3.0833333333333335	14.716666666666667	137.00833333333333	18.666666666666668	-2.533333333333333	9.266666666666667	0.528	0.465	1.6883333333333332	1108	474	FALSE	FALSE	52.86699	-118.07657	201	201	7	29	29	2012	6	Dfc	Continental	313.0929717504773	11.837834750210023	NE05_361
CAN|NE05_361|JAS_M1	Canada	NA	Nearctic	NA	1058	52.86699	-118.07657	2012-08-03	2012-08-09	0	722	725	153	446.91256830601094	32	38	89.3	22.8	14.82	8.205714285714286	21.902857142857144	9.361428571428572	70.05	0.5206428571428572	1.0434197883436795	221	2.017142857142857	0.11285714285714286	21580022	2.0928571428571425	3.0042857142857144	0.9828571428571428	3.335714285714286	0.21036950177164568	-1.4128571428571428	1564043	3.857177646907468	-0.7823502617998602	-0.6904005522657548	-0.1547701125967384	-0.14248347104995493	-1.2871780821917809	-5.19386301369863	3.496931506849315	-5.4813972602739724	74.22775342465754	0.20905369863013698	1.0844657534246576	197.0082191780822	2.823178082191781	0.24975342465753425	13330212.39270722	0.0776986301369863	0.6198904109589041	0.2683835616438356	-0.08084931506849315	-0.03334246575342466	0.3782739726027397	-215843.23287671234	0.8957521147942368	0.11661247077896021	20	91.8	1.03	111.8	18	1	9	225.9	0	7.1000000000000005	23.3	0.892	1.05	1.57	6.5	26.09166666666667	22.225	-2.339166666666667	49.075	31.166666666666668	3.0833333333333335	14.716666666666667	137.00833333333333	18.666666666666668	-2.533333333333333	9.266666666666667	0.528	0.465	1.6883333333333332	1815	599	FALSE	FALSE	52.86699	-118.07657	216	216	8	31	31	2012	6	Dfc	Continental	311.71875762476026	9.589210802801134	NE05_361
CAN|NE05_361|JAS_M1	Canada	NA	Nearctic	NA	1058	52.86699	-118.07657	2012-08-15	2012-08-22	0	724.625	725	153	446.91256830601094	32	38	89.3	22.8	14.75375	8.75125	21.45375	6.9887500000000005	60.65375	0.6926375	0.6648102999335181	185.75	1.26	0.07250000000000001	21835400.75	3.32875	-6.6225000000000005	2.83	4.1025	0.09354604329925115	-1.77125	3253585.375	3.241949085579467	-0.5756757204017386	-0.3325209765377722	0.09316836743090384	-0.008397471476906976	-1.2871780821917809	-5.19386301369863	3.496931506849315	-5.4813972602739724	74.22775342465754	0.20905369863013698	1.0844657534246576	197.0082191780822	2.823178082191781	0.24975342465753425	13330212.39270722	0.0776986301369863	0.6198904109589041	0.2683835616438356	-0.08084931506849315	-0.03334246575342466	0.3782739726027397	-215843.23287671234	0.8957521147942368	0.11661247077896021	20	91.8	1.03	111.8	18	1	9	225.9	0	7.1000000000000005	23.3	0.892	1.05	1.57	6.5	26.09166666666667	22.225	-2.339166666666667	49.075	31.166666666666668	3.0833333333333335	14.716666666666667	137.00833333333333	18.666666666666668	-2.533333333333333	9.266666666666667	0.528	0.465	1.6883333333333332	1475	506	FALSE	FALSE	52.86699	-118.07657	228	228	8	33	33	2012	7	Dfc	Continental	271.70214186279446	9.26566613911867	NE05_361
CAN|NE05_361|JAS_M1	Canada	NA	Nearctic	NA	1058	52.86699	-118.07657	2012-08-29	2012-09-05	0	718.75	725	153	446.91256830601094	32	38	89.3	22.8	7.1675	2.76375	11.98	3	74.95125	0.255375	1.1371696152198472	202.875	3.79	0.155	16108966.5	-1.7375	5.0775	-1.035	-2.7525	0.3351690857667967	0.71375	89911.125	3.540836719983496	-0.7025664871706767	-0.8941784301155508	-0.2703021855224391	-0.1981793242382848	-1.2871780821917809	-5.19386301369863	3.496931506849315	-5.4813972602739724	74.22775342465754	0.20905369863013698	1.0844657534246576	197.0082191780822	2.823178082191781	0.24975342465753425	13330212.39270722	0.0776986301369863	0.6198904109589041	0.2683835616438356	-0.08084931506849315	-0.03334246575342466	0.3782739726027397	-215843.23287671234	0.8957521147942368	0.11661247077896021	21.4375	65.05	-1.0575	86.4875	20.5	1	7.8125	188.775	0	4.2250000000000005	21.05	0.7688750000000001	0.90625	1.6075	6.5	26.09166666666667	22.225	-2.339166666666667	49.075	31.166666666666668	3.0833333333333335	14.716666666666667	137.00833333333333	18.666666666666668	-2.533333333333333	9.266666666666667	0.528	0.465	1.6883333333333332	718	227	FALSE	FALSE	52.86699	-118.07657	242	242	8	35	35	2012	7	Dfc	Continental	113.98000099564226	5.844857043033994	NE05_361
CAN|NE05_361|JAS_M1	Canada	NA	Nearctic	NA	1058	52.86699	-118.07657	2012-09-12	2012-09-19	0	707.5	725	153	446.91256830601094	32	38	89.3	22.8	7.42	1.2875	14.465	0.28875	60.86625	0.417475	1.1716332107719027	231.25	0.043750000000000004	0.00875	17180219	1.2525	-10.481250000000001	0.11499999999999996	2.26375	0.28158182182843144	-2.4375	3259474.875	4.036073895236887	-0.8723306303913235	-0.7821532150830515	-0.273505409333179	-0.0669560561092776	-1.2871780821917809	-5.19386301369863	3.496931506849315	-5.4813972602739724	74.22775342465754	0.20905369863013698	1.0844657534246576	197.0082191780822	2.823178082191781	0.24975342465753425	13330212.39270722	0.0776986301369863	0.6198904109589041	0.2683835616438356	-0.08084931506849315	-0.03334246575342466	0.3782739726027397	-215843.23287671234	0.8957521147942368	0.11661247077896021	22.3	49	-2.31	71.3	22	1	7.1000000000000005	166.5	0	2.5	19.700000000000003	0.6950000000000001	0.8200000000000001	1.63	6.5	26.09166666666667	22.225	-2.339166666666667	49.075	31.166666666666668	3.0833333333333335	14.716666666666667	137.00833333333333	18.666666666666668	-2.533333333333333	9.266666666666667	0.528	0.465	1.6883333333333332	794	259	FALSE	FALSE	52.86699	-118.07657	256	256	9	37	37	2012	7	Dfc	Continental	133.3116328804801	6.427673481411639	NE05_361
CAN|NE05_361|JAS_M1	Canada	NA	Nearctic	NA	1058	52.86699	-118.07657	2012-09-26	2012-10-10	0	665.3333333333334	725	153	446.91256830601094	32	38	89.3	22.8	2.8033333333333332	-2.042666666666667	9.305333333333333	-1.1593333333333333	75.498	0.19278	0.7901677343405655	197.86666666666667	2.3973333333333335	0.07466666666666667	10988074.596451823	0.5113333333333333	1.0406666666666666	0.11333333333333326	1.32	0.09995244736080125	0.34400000000000003	66175.06666666667	3.4534248132794465	-0.6595778403702433	-0.43511161888121125	-0.09143998001070239	-0.040363619622824844	-1.2871780821917809	-5.19386301369863	3.496931506849315	-5.4813972602739724	74.22775342465754	0.20905369863013698	1.0844657534246576	197.0082191780822	2.823178082191781	0.24975342465753425	13330212.39270722	0.0776986301369863	0.6198904109589041	0.2683835616438356	-0.08084931506849315	-0.03334246575342466	0.3782739726027397	-215843.23287671234	0.8957521147942368	0.11661247077896021	16.96666666666667	16.333333333333332	-2.163333333333333	36.166666666666664	22.666666666666668	1	11.1	104.3	0.6666666666666666	-0.9	10.966666666666669	0.5396666666666667	0.46	1.4566666666666668	6.5	26.09166666666667	22.225	-2.339166666666667	49.075	31.166666666666668	3.0833333333333335	14.716666666666667	137.00833333333333	18.666666666666668	-2.533333333333333	9.266666666666667	0.528	0.465	1.6883333333333332	635	186	FALSE	FALSE	52.86699	-118.07657	270	270	9	39	39	2012	14	Dfc	Continental	88.18391991250022	4.91854291685833	NE05_361
CAN|NE04_338|KEJ_M1	Canada	NA	Nearctic	NA	93	44.40659	-65.24548	2013-05-10	2013-05-17	0	597.25	817	101	538.3534246575342	7	8	0.1	0	11.7875	9.06125	15.8375	8.06	78.6275	0.27755	1.4357167762714436	193.25	6.829999999999999	0.18625	17145710	1.48	6.2675	2.64875	0.55	0.2936304180945303	3.7562500000000005	-2060517.375	3.3728487794790416	-1.1106535185866737	-0.9097974628005441	-0.19077859287795348	-0.22320920888233245	7.582712328767124	4.4386027397260275	11.53986301369863	3.921342465753425	78.25668493150685	0.2564123287671233	2.460849315068493	218.6	3.745835616438356	0.18967123287671234	12761531.616562098	0.05912328767123287	1.197013698630137	0.1936986301369863	-0.09934246575342465	0.02095890410958904	0.3621095890410959	-299053.31506849313	0.9900798393917267	0.11487588244898565	85.4	0	-1.35	85.4	155	74	71.7	194.5	0	6.5	15.4	0.952	0.42	2.94	6.5	48.59166666666667	1.7750000000000001	0.5975	51.25	122.25	64.58333333333333	68.65	140.84166666666667	67.91666666666667	2.85	11.408333333333333	0.8896666666666666	0.335	2.7091666666666665	466	188	FALSE	FALSE	44.40659	-65.24548	130	130	5	19	19	2013	7	Dfb	Continental	116.62344855247164	7.138350911204762	NE04_338
CAN|NE04_338|KEJ_M1	Canada	NA	Nearctic	NA	93	44.40659	-65.24548	2013-05-27	2013-05-30	0	601	817	101	538.3534246575342	7	8	0.1	0	12.16	8.1925	17.2025	7.2700000000000005	72.7375	0.3793	1.5555619242755638	236	2.0524999999999998	0.11	22290212	-1.055	-0.7550000000000003	-1.0975000000000001	-0.99	0.22539971551895008	-0.29999999999999993	2312747.25	4.118977034706618	-0.6240287768387689	-1.4249073604740081	0.2030302898166349	-0.09789654321270422	7.582712328767124	4.4386027397260275	11.53986301369863	3.921342465753425	78.25668493150685	0.2564123287671233	2.460849315068493	218.6	3.745835616438356	0.18967123287671234	12761531.616562098	0.05912328767123287	1.197013698630137	0.1936986301369863	-0.09934246575342465	0.02095890410958904	0.3621095890410959	-299053.31506849313	0.9900798393917267	0.11487588244898565	85.4	0	-1.35	85.4	155	74	71.7	194.5	0	6.5	15.4	0.952	0.42	2.94	6.5	48.59166666666667	1.7750000000000001	0.5975	51.25	122.25	64.58333333333333	68.65	140.84166666666667	67.91666666666667	2.85	11.408333333333333	0.8896666666666666	0.335	2.7091666666666665	708	272	FALSE	FALSE	44.40659	-65.24548	147	147	5	22	22	2013	3	Dfb	Continental	161.17922885540492	7.959535289163431	NE04_338
CAN|NE04_338|KEJ_M1	Canada	NA	Nearctic	NA	93	44.40659	-65.24548	2013-06-06	2013-06-13	0	648	817	101	538.3534246575342	7	8	0.1	0	13.15625	10.56875	16.73875	10.065	82.39	0.2789125	0.1300404662054019	171.125	9.43	0.26625	13402239.5	-1.31	6.538749999999999	-0.17375	-2.4075	0.2836193283963187	6.08	-6209265.875	2.9866946824752967	0.10715319866158429	0.07367981316147133	0.2835568790947556	-0.005951450077169876	7.582712328767124	4.4386027397260275	11.53986301369863	3.921342465753425	78.25668493150685	0.2564123287671233	2.460849315068493	218.6	3.745835616438356	0.18967123287671234	12761531.616562098	0.05912328767123287	1.197013698630137	0.1936986301369863	-0.09934246575342465	0.02095890410958904	0.3621095890410959	-299053.31506849313	0.9900798393917267	0.11487588244898565	97.4	0	2.23	97.4	178	81	71.7	216.2	0	11.3	19.8	1.375	0.45	2.71	6.5	48.59166666666667	1.7750000000000001	0.5975	51.25	122.25	64.58333333333333	68.65	140.84166666666667	67.91666666666667	2.85	11.408333333333333	0.8896666666666666	0.335	2.7091666666666665	419	218	FALSE	FALSE	44.40659	-65.24548	157	157	6	23	23	2013	7	Dfb	Continental	182.47548803149547	11.148999881235326	NE04_338
CAN|NE04_338|KEJ_M1	Canada	NA	Nearctic	NA	93	44.40659	-65.24548	2013-06-20	2013-06-27	0	763	817	101	538.3534246575342	7	8	0.1	0	18.80875	14.525	24.36625	14.49375	76.5975	0.5048875	1.7075738737876323	234	2.51375	0.08750000000000001	21680762	1.29625	0.60375	0.935	1.98	0.5217607493036813	-0.6449999999999998	288019.625	4.084070449666731	-0.6227929582840096	-1.5899488877174488	-0.47405184847088827	-0.21796587915376334	7.582712328767124	4.4386027397260275	11.53986301369863	3.921342465753425	78.25668493150685	0.2564123287671233	2.460849315068493	218.6	3.745835616438356	0.18967123287671234	12761531.616562098	0.05912328767123287	1.197013698630137	0.1936986301369863	-0.09934246575342465	0.02095890410958904	0.3621095890410959	-299053.31506849313	0.9900798393917267	0.11487588244898565	97.4	0	2.23	97.4	178	81	71.7	216.2	0	11.3	19.8	1.375	0.45	2.71	6.5	48.59166666666667	1.7750000000000001	0.5975	51.25	122.25	64.58333333333333	68.65	140.84166666666667	67.91666666666667	2.85	11.408333333333333	0.8896666666666666	0.335	2.7091666666666665	820	342	FALSE	FALSE	44.40659	-65.24548	171	171	6	25	25	2013	7	Dfb	Continental	219.82837422115253	9.83754304745375	NE04_338
CAN|NE04_338|KEJ_M1	Canada	NA	Nearctic	NA	93	44.40659	-65.24548	2013-07-05	2013-07-11	0	796	817	101	538.3534246575342	7	8	0.1	0	21.534285714285716	18.732857142857142	25.291428571428572	18.571428571428573	83.68285714285715	0.4455857142857143	0.9227823431872176	219.14285714285714	2.9257142857142857	0.17142857142857143	17507099.42857143	2.5700000000000003	7.2785714285714285	3.46	1.6728571428571428	0.22048353660445927	0.29285714285714287	-3374839.4285714286	3.8247643893704306	-0.42006990661878363	-0.8216255390695802	-0.1570950300279329	-0.15470663028497775	7.582712328767124	4.4386027397260275	11.53986301369863	3.921342465753425	78.25668493150685	0.2564123287671233	2.460849315068493	218.6	3.745835616438356	0.18967123287671234	12761531.616562098	0.05912328767123287	1.197013698630137	0.1936986301369863	-0.09934246575342465	0.02095890410958904	0.3621095890410959	-299053.31506849313	0.9900798393917267	0.11487588244898565	116.1	0	2.78	116.1	131	15	71.7	215.4	0	15.4	25.1	1.79	0.6900000000000001	2.27	6.5	48.59166666666667	1.7750000000000001	0.5975	51.25	122.25	64.58333333333333	68.65	140.84166666666667	67.91666666666667	2.85	11.408333333333333	0.8896666666666666	0.335	2.7091666666666665	2080	555	FALSE	FALSE	44.40659	-65.24548	186	186	7	27	27	2013	6	Dfb	Continental	247.40413479459804	7.426663996615618	NE04_338
CAN|NE04_338|KEJ_M1	Canada	NA	Nearctic	NA	93	44.40659	-65.24548	2013-07-18	2013-07-25	0	808	817	101	538.3534246575342	7	8	0.1	0	21.39625	18.39375	25.0675	17.705	80.00375	0.515325	1.54858649194549	208.125	3.1	0.16125	18610400.75	1.38375	2.2637500000000004	1.845	0.59375	0.3886322212085326	-0.27625	-1231632.25	3.6324665057131984	-1.1468468712849853	-1.0406067349675763	-0.24034777580103986	-0.30539801903249286	7.582712328767124	4.4386027397260275	11.53986301369863	3.921342465753425	78.25668493150685	0.2564123287671233	2.460849315068493	218.6	3.745835616438356	0.18967123287671234	12761531.616562098	0.05912328767123287	1.197013698630137	0.1936986301369863	-0.09934246575342465	0.02095890410958904	0.3621095890410959	-299053.31506849313	0.9900798393917267	0.11487588244898565	116.1	0	2.78	116.1	131	15	71.7	215.4	0	15.4	25.1	1.79	0.6900000000000001	2.27	6.5	48.59166666666667	1.7750000000000001	0.5975	51.25	122.25	64.58333333333333	68.65	140.84166666666667	67.91666666666667	2.85	11.408333333333333	0.8896666666666666	0.335	2.7091666666666665	1786	490	FALSE	FALSE	44.40659	-65.24548	199	199	7	29	29	2013	7	Dfb	Continental	222.50524987719464	7.206004753495902	NE04_338
CAN|NE04_338|KEJ_M1	Canada	NA	Nearctic	NA	93	44.40659	-65.24548	2013-08-01	2013-08-08	0	817	817	101	538.3534246575342	7	8	0.1	0	18.822499999999998	15.315	23.2075	14.225	74.97125	0.54455	1.7845610277490256	233.875	0.74	0.061250000000000006	21802816.5	-1.02625	-3.6862500000000002	-1.1425	-1.02375	0.11343734550582285	-2.23875	2962104.75	4.081888788101738	-0.9389478261261878	-1.5175753825011675	0.024036342100116608	-0.11086156057828876	7.582712328767124	4.4386027397260275	11.53986301369863	3.921342465753425	78.25668493150685	0.2564123287671233	2.460849315068493	218.6	3.745835616438356	0.18967123287671234	12761531.616562098	0.05912328767123287	1.197013698630137	0.1936986301369863	-0.09934246575342465	0.02095890410958904	0.3621095890410959	-299053.31506849313	0.9900798393917267	0.11487588244898565	91.9	21.3	2.2	113.2	58	3	35.1	224	0	13.3	24.1	1.564	0.71	2.45	6.5	48.59166666666667	1.7750000000000001	0.5975	51.25	122.25	64.58333333333333	68.65	140.84166666666667	67.91666666666667	2.85	11.408333333333333	0.8896666666666666	0.335	2.7091666666666665	838	324	FALSE	FALSE	44.40659	-65.24548	213	213	8	31	31	2013	7	Dfb	Continental	193.23606154431818	8.698830709066023	NE04_338
CAN|NE04_338|KEJ_M1	Canada	NA	Nearctic	NA	93	44.40659	-65.24548	2013-08-22	2013-08-29	0	793	817	101	538.3534246575342	7	8	0.1	0	19.07125	15.60125	23.455	14.59	75.80125	0.5303125	0.6982923491609794	225.375	0.34875	0.02625	17718491	0.64375	-0.5275000000000002	0.56375	0.63	0.32478083964400317	-1.655	-376397.875	3.93353580168222	0.13516728217306812	-0.685085403965597	0.3051981835919251	0.11107052953890749	7.582712328767124	4.4386027397260275	11.53986301369863	3.921342465753425	78.25668493150685	0.2564123287671233	2.460849315068493	218.6	3.745835616438356	0.18967123287671234	12761531.616562098	0.05912328767123287	1.197013698630137	0.1936986301369863	-0.09934246575342465	0.02095890410958904	0.3621095890410959	-299053.31506849313	0.9900798393917267	0.11487588244898565	91.9	21.3	2.2	113.2	58	3	35.1	224	0	13.3	24.1	1.564	0.71	2.45	6.5	48.59166666666667	1.7750000000000001	0.5975	51.25	122.25	64.58333333333333	68.65	140.84166666666667	67.91666666666667	2.85	11.408333333333333	0.8896666666666666	0.335	2.7091666666666665	865	302	FALSE	FALSE	44.40659	-65.24548	234	234	8	34	34	2013	7	Dfb	Continental	164.39924176636887	7.449659169298743	NE04_338
CAN|NE04_338|KEJ_M1	Canada	NA	Nearctic	NA	93	44.40659	-65.24548	2013-09-09	2013-09-16	0	798.75	817	101	538.3534246575342	7	8	0.1	0	16.775	14.25625	20.6325	13.655	82.2625	0.309925	2.11324033534315	234.75	9.7775	0.13375	13769987.75	0.67	3.7375	1.21625	0.5175	0.2625651950403291	6.36125	-862311.5	4.097160419056689	-1.26206384871408	-1.6949865948408656	-0.1697431754156669	-0.20031908557691694	7.582712328767124	4.4386027397260275	11.53986301369863	3.921342465753425	78.25668493150685	0.2564123287671233	2.460849315068493	218.6	3.745835616438356	0.18967123287671234	12761531.616562098	0.05912328767123287	1.197013698630137	0.1936986301369863	-0.09934246575342465	0.02095890410958904	0.3621095890410959	-299053.31506849313	0.9900798393917267	0.11487588244898565	64.60000000000001	0	2.92	64.60000000000001	145	44	71.7	146.70000000000002	0	10.4	19	1.347	0.39	2.67	6.5	48.59166666666667	1.7750000000000001	0.5975	51.25	122.25	64.58333333333333	68.65	140.84166666666667	67.91666666666667	2.85	11.408333333333333	0.8896666666666666	0.335	2.7091666666666665	570	242	FALSE	FALSE	44.40659	-65.24548	252	252	9	37	37	2013	7	Dfb	Continental	158.30993062485376	8.587461665844428	NE04_338
